peak.id	chr	start	end	peak.score	n.samples	blacklist.encode	beyond.chr.end	reproducible	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	refMean	non.refMean	refExp	non.refExp	sig.peaks.direction	padj.log	DYRK1Apeak
chr1:36929814:36930315	chr1	36929814	36930315	28.1266636298799	14	FALSE	FALSE	TRUE	*	Promoter	1	36921362	36930040	8679	2	64960	uc001cas.2	0	ENSG00000116898	MRPS15	mitochondrial ribosomal protein S15	195.229104834086	0.14809723362035	0.342241623961147	0.43272712391396	0.665213022233762	0.961013082475629	3.93320313165183	4.06172490516929	4	5	n.s.	0.0172707001479974	NA
chr7:142454059:142454560	chr7	142454059	142454560	5.02047505076372	7	FALSE	FALSE	TRUE	*	Intron	7	142457319	142459859	2541	1	5644	uc011ksm.1	-2759	ENSG00000204983	PRSS1	serine protease 1	14.2005691931891	0.490035901667756	1.13655159539226	0.431160277856657	0.66635183422028	0.961154687474528	0.901351425241058	0.842142672360327	2	2	n.s.	0.0172067116963082	NA
chr14:71109292:71109793	chr14	71109292	71109793	6.81079756109575	13	FALSE	FALSE	TRUE	*	Intron	14	71108504	71142077	33574	1	23508	uc001xmi.2	788	ENSG00000133985	TTC9	tetratricopeptide repeat domain 9	58.3951198639295	-0.165506368862324	0.389846551638162	-0.424542344075779	0.671170330903304	0.962424202039652	2.53347189690134	2.40403780088979	4	5	n.s.	0.0166334643463984	NA
chr6:12957368:12957869	chr6	12957368	12957869	11.8021054370811	2	FALSE	FALSE	TRUE	*	Intron	6	12718542	12935069	216528	1	221692	uc003nai.3	238826	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	119.811267220196	-0.147851816749102	0.354683620863609	-0.416855496143581	0.676784107247064	0.963365370122954	3.39298722373279	3.32429078165543	4	5	n.s.	0.0162089692265035	NA
chr20:35357318:35357819	chr20	35357318	35357819	6.45644730746477	13	FALSE	FALSE	TRUE	*	Intron	20	35280169	35374541	94373	2	57446	uc002xfw.3	16722	ENSG00000101079	NDRG3	NDRG family member 3	34.5803823921176	0.24777170022848	0.604707002008763	0.409738434325073	0.681997832817519	0.964166690409632	1.73699887169706	1.8444189922143	4	4	n.s.	0.0158478764012111	NA
chr17:43394913:43395414	chr17	43394913	43395414	9.52897786925165	2	FALSE	FALSE	TRUE	*	Promoter	17	43340488	43394414	53927	2	9020	uc002iiw.1	-499	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	139.386940535381	-0.146310579529035	0.357965599896668	-0.408728044178742	0.682739250772898	0.964312024113467	3.61037699615014	3.50256746928544	4	5	n.s.	0.0157824179387928	NA
chr4:57597960:57598461	chr4	57597960	57598461	14.6711519678366	14	FALSE	FALSE	TRUE	*	Distal Intergenic	4	57514154	57547872	33719	2	84525	uc003hce.2	-50088	ENSG00000171476	HOPX	HOP homeobox	80.3756418961744	-0.143387171029796	0.352912436539292	-0.406296735915204	0.68452458343014	0.964401169695548	2.89914994442603	2.82027137261396	4	5	n.s.	0.0157422715504799	NA
chr17:43373259:43373760	chr17	43373259	43373760	24.4850485978628	14	FALSE	FALSE	TRUE	*	Intron	17	43340488	43368340	27853	2	9020	uc002iiv.1	-4919	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	167.505834359144	-0.13488611222078	0.334763088291138	-0.402930062897114	0.686999674701482	0.964539857782079	3.84288927984325	3.77342987235702	4	5	n.s.	0.0156798212526928	NA
chr8:81556667:81557168	chr8	81556667	81557168	8.57909880711503	12	FALSE	FALSE	TRUE	*	Intron	8	81398448	81438500	40053	1	65986	uc022awr.2	158219	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	38.6493156539911	0.252905387018134	0.637250999914783	0.396869345127672	0.691463810796448	0.965226114293654	1.72041196295681	1.96875093691965	3	5	n.s.	0.0153709367215906	NA
chrX:78622764:78623265	chrX	78622764	78623265	16.1206062644957	14	FALSE	FALSE	TRUE	*	Promoter	23	78615881	78623049	7169	2	9452	uc004edh.3	0	ENSG00000078596	ITM2A	integral membrane protein 2A	210.523448774078	0.125033579451584	0.317602350016563	0.393679641995923	0.693817573451099	0.965522307038383	4.04054390448827	4.17966041685367	4	5	n.s.	0.0152376880039395	NA
chr17:16556905:16557406	chr17	16556905	16557406	21.7181904305183	14	FALSE	FALSE	TRUE	*	Promoter	17	16524048	16557167	33120	2	57547	uc010cpi.2	0	ENSG00000197566	ZNF624	zinc finger protein 624	133.400394651515	-0.164451024378092	0.423181929806451	-0.388605970139855	0.697567649722946	0.96606103512468	3.56973181190815	3.36189524771977	4	5	n.s.	0.0149954342672411	NA
chr1:70671048:70671549	chr1	70671048	70671549	27.4941706936671	14	FALSE	FALSE	TRUE	*	Promoter	1	70610485	70671361	60877	2	55631	uc001der.2	0	ENSG00000066557	LRRC40	leucine rich repeat containing 40	230.885143694362	-0.121170540897489	0.31269041913606	-0.387509605290352	0.698378975349157	0.966225208241866	4.28567188828507	4.21291199280785	4	5	n.s.	0.0149216362165775	NA
chr1:237205096:237205597	chr1	237205096	237205597	5.10992563068243	12	FALSE	FALSE	TRUE	*	Promoter	1	237205702	237997288	791587	1	6262	uc001hyl.1	-105	ENSG00000198626	RYR2	ryanodine receptor 2	21.0693380620519	-0.26544579106705	0.701542286097866	-0.378374613087856	0.705152324619796	0.967612860408226	1.29318284433913	1.29835503452631	2	3	n.s.	0.0142983681241189	NA
chr19:4342770:4343271	chr19	4342770	4343271	76.0689521852406	14	FALSE	FALSE	TRUE	*	Promoter	19	4324040	4342783	18744	2	55620	uc002mad.4	0	ENSG00000178078	STAP2	signal transducing adaptor family member 2	809.016542850222	-0.105262077178942	0.279383997080005	-0.376764876582386	0.706348344889233	0.967694651075611	6.05757790561586	5.96725339662144	4	5	n.s.	0.0142616595025414	NA
chr6:108145584:108146085	chr6	108145584	108146085	32.8515699996984	14	FALSE	FALSE	TRUE	*	Promoter	6	108040159	108145521	105363	2	256380	uc011eam.1	-63	ENSG00000146285	SCML4	Scm polycomb group protein like 4	231.809989679126	0.1679914478367	0.449534118089511	0.373701218832181	0.708626618428715	0.967963030605019	4.14242910115066	4.17558066789673	4	5	n.s.	0.0141412293763598	NA
chr4:154266065:154266566	chr4	154266065	154266566	8.21448934502383	13	FALSE	FALSE	TRUE	*	Intron	4	154265801	154336247	70447	1	84057	uc021xtk.1	264	ENSG00000121211	MND1	meiotic nuclear divisions 1	67.7184577723814	0.149509147204951	0.401834002009378	0.372066939226964	0.709843010771924	0.967973538773482	2.57311193758562	2.67448159441345	4	5	n.s.	0.0141365147181932	NA
chr6:150071240:150071741	chr6	150071240	150071741	15.7928202749492	7	FALSE	FALSE	TRUE	*	Intron	6	150070831	150132557	61727	1	5110	uc011eeg.2	409	ENSG00000120265	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase	149.529426860133	0.127059529895577	0.341686951484843	0.371859473542739	0.709997480212496	0.967973538773482	3.52367107096706	3.75235869859758	4	5	n.s.	0.0141365147181932	NA
chr1:24117340:24117841	chr1	24117340	24117841	13.7130215203127	14	FALSE	FALSE	TRUE	*	Promoter	1	24117646	24122029	4384	1	11313	uc001bht.3	0	ENSG00000011009	LYPLA2	lysophospholipase 2	111.268928249223	-0.117567563465818	0.318749109140359	-0.368840445649835	0.71224665561932	0.968196960741764	3.32183728468564	3.24293933840967	4	5	n.s.	0.0140362849828307	NA
chr8:81397497:81397998	chr8	81397497	81397998	50.7917767131305	14	FALSE	FALSE	TRUE	*	Promoter	8	81397854	81438500	40647	1	65986	uc003ybv.5	0	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	431.888286509416	-0.120286723013127	0.331823825884055	-0.362501766389605	0.716977103779064	0.969172268189911	5.15813275022363	5.05278306375688	4	5	n.s.	0.0135990212208737	NA
chr6:12533783:12534284	chr6	12533783	12534284	6.88496359783402	14	FALSE	FALSE	TRUE	*	Distal Intergenic	6	12717037	13253337	536301	1	221692	uc011dir.2	-182753	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	27.552681302514	0.196670448867275	0.545697045836027	0.360402260499632	0.718546336418571	0.969321769017649	1.533117873181	1.66631453397439	3	5	n.s.	0.0135320337724636	NA
chr21:15352569:15353070	chr21	15352569	15353070	21.2541171386783	11	FALSE	FALSE	TRUE	*	Promoter	21	15316096	15352765	36670	2	391267	uc002yji.2	0	ENSG00000215559	ANKRD20A11P	ankyrin repeat domain 20 family member A11, pseudogene	81.380530796595	-0.583615614512124	1.62819222102851	-0.358443927550188	0.720011123072693	0.969631948007401	2.62768751379306	1.78127599540723	3	3	n.s.	0.0133930835503743	NA
chr1:65885223:65885724	chr1	65885223	65885724	19.5388706431973	7	FALSE	FALSE	TRUE	*	Promoter	1	65886131	66096095	209965	1	3953	uc001dcg.3	-407	ENSG00000116678	LEPR	leptin receptor	195.601621842046	0.117490048285998	0.3281623751889	0.358024128202896	0.720325257084536	0.96965210790201	3.94722222988991	4.06816727991699	4	5	n.s.	0.0133840541036999	NA
chr14:71088795:71089296	chr14	71088795	71089296	5.34663403419629	15	FALSE	FALSE	TRUE	*	Intron	14	71108504	71142077	33574	1	23508	uc001xmi.2	-19208	ENSG00000133985	TTC9	tetratricopeptide repeat domain 9	28.3978186140213	0.173757099297681	0.493487431184074	0.352100354168633	0.72476300279021	0.970126009131595	1.5747887768783	1.71703058485848	4	5	n.s.	0.0131718517994638	NA
chr6:12973690:12974191	chr6	12973690	12974191	5.68069070719024	7	FALSE	FALSE	TRUE	*	Intron	6	12718542	12935069	216528	1	221692	uc003nai.3	255148	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	14.3778210097149	0.354810204212838	1.02384850785405	0.34654560854565	0.728932714401906	0.970799331295719	0.895736305958523	0.914076179747505	2	1	n.s.	0.0128705314899579	NA
chr5:138629658:138630159	chr5	138629658	138630159	9.7101325714826	10	FALSE	FALSE	TRUE	*	5' UTR	5	138629439	138667366	37928	1	9782	uc011czb.2	219	ENSG00000015479	MATR3	matrin 3	78.1321317574689	-0.164316842477037	0.47760169139701	-0.344045771689798	0.730811864000434	0.971203783109741	2.89319475295314	2.63448466695926	4	5	n.s.	0.0126896345673298	NA
chr4:96050989:96051490	chr4	96050989	96051490	19.3646899123215	14	FALSE	FALSE	TRUE	*	Exon	4	96025506	96079601	54096	1	658	uc003htn.4	25483	ENSG00000138696	BMPR1B	bone morphogenetic protein receptor type 1B	133.03573852983	-0.18435681560744	0.535985105164399	-0.343958841078043	0.730877239665019	0.971222786785872	3.53542215090396	3.20325853769514	4	5	n.s.	0.0126811367514455	NA
chr8:22985170:22985671	chr8	22985170	22985671	11.8021054370811	9	FALSE	FALSE	TRUE	*	Distal Intergenic	8	22960327	22974950	14624	1	8794	uc011kzr.2	24843	ENSG00000173535	TNFRSF10C	TNF receptor superfamily member 10c	33.9567705638268	0.295089277994575	0.871442383040544	0.338621673374413	0.734894753243915	0.971488515993283	1.51802375415702	1.59106370836203	3	4	n.s.	0.012562328847241	NA
chr5:141056944:141057445	chr5	141056944	141057445	5.76404912481953	14	FALSE	FALSE	TRUE	*	Intron	5	141051669	141060409	8741	2	64411	uc003llo.1	2964	ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	32.6034079281188	-0.18189847565491	0.546073657581013	-0.333102454457665	0.73905694669824	0.971942541192103	1.90044494434022	1.65112608026199	4	4	n.s.	0.012359408716526	NA
chr6:150070538:150071039	chr6	150070538	150071039	31.8150566085567	14	FALSE	FALSE	TRUE	*	Promoter	6	150070831	150123667	52837	1	5110	uc003qna.3	0	ENSG00000120265	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase	290.389054456546	-0.0996174820444562	0.302135433230138	-0.329711351559938	0.741618075655461	0.972236691354286	4.59052482140745	4.54219881877907	4	5	n.s.	0.0122279930619163	NA
chr17:43370630:43371131	chr17	43370630	43371131	6.63880737431746	10	FALSE	FALSE	TRUE	*	Intron	17	43340488	43368340	27853	2	9020	uc002iiv.1	-2290	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	30.7000006327836	0.202113513545561	0.619143284764471	0.326440613213543	0.744091014052241	0.972781478921983	1.63697280294502	1.69530161290884	4	4	n.s.	0.0119847066553796	NA
chr19:40909960:40910461	chr19	40909960	40910461	38.0084450769422	14	FALSE	FALSE	TRUE	*	Promoter	19	40899671	40910195	10525	2	57716	uc002onq.3	0	ENSG00000105227	PRX	periaxin	241.678618400857	-0.114213852618463	0.359154151013996	-0.318007886853054	0.750478954385068	0.973962868466204	4.34883137449079	4.23269221074227	4	5	n.s.	0.0114575999259265	NA
chr19:11750285:11750786	chr19	11750285	11750786	34.2758924027904	14	FALSE	FALSE	TRUE	*	Promoter	19	11750591	11797384	46794	1	401898	uc002msl.4	0	NA	ZNF833P	zinc finger protein 833, pseudogene	248.415646773033	0.0965619215262638	0.307335547837205	0.314190539317022	0.753376327672933	0.974152367555769	4.29408934099733	4.39074294908015	4	5	n.s.	0.011373109637404	NA
chr6:12818542:12819043	chr6	12818542	12819043	8.77278745743923	14	FALSE	FALSE	TRUE	*	Intron	6	12718542	12935069	216528	1	221692	uc003nai.3	1e+05	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	53.0440911444871	0.164921734452755	0.525291453747794	0.313962340860656	0.753549641211065	0.974152367555769	2.20869107628592	2.3318257095795	4	5	n.s.	0.011373109637404	NA
chr13:50265938:50266439	chr13	50265938	50266439	9.81670737668234	3	FALSE	FALSE	TRUE	*	Promoter	13	50234810	50265623	30814	2	84650	uc001vdi.3	-315	ENSG00000123179	EBPL	EBP like	28.8633612599431	0.219203678812879	0.698658285644005	0.313749487148532	0.753711311823776	0.974152367555769	1.56429444302116	1.50240906084716	4	4	n.s.	0.011373109637404	NA
chr3:120365977:120366478	chr3	120365977	120366478	8.86565072392465	13	FALSE	FALSE	TRUE	*	Intron	3	120347015	120370898	23884	2	3081	uc003edv.3	4420	ENSG00000113924	HGD	homogentisate 1,2-dioxygenase	12.8794757907626	0.241841751741639	0.784719559193442	0.308188764901198	0.757938700995018	0.974749513222656	0.929782544130457	1.00638334046376	2	3	n.s.	0.0111069730209894	NA
chr7:150140790:150141291	chr7	150140790	150141291	5.17248149644858	13	FALSE	FALSE	TRUE	*	Intron	7	150147962	150176483	28522	1	155038	uc003whj.3	-6671	ENSG00000171115	GIMAP8	GTPase, IMAP family member 8	22.8984689739999	0.178696692539672	0.588628235081256	0.303581584928565	0.761446682933385	0.975142430183704	1.37414752885109	1.46379402832198	4	4	n.s.	0.0109319462243344	NA
chr20:354089:354590	chr20	354089	354590	6.18709134547152	14	FALSE	FALSE	TRUE	*	Distal Intergenic	20	361308	378203	16896	1	57761	uc002wdm.3	-6718	ENSG00000101255	TRIB3	tribbles pseudokinase 3	55.0899657764162	-0.160634064978857	0.548693246557456	-0.292757503371306	0.76970751309936	0.976310820951761	2.35107436477145	2.26054027230611	4	5	n.s.	0.0104118971546352	NA
chr19:53971009:53971510	chr19	53971009	53971510	27.7852540442563	14	FALSE	FALSE	TRUE	*	Promoter	19	53970989	53997546	26558	1	126017	uc002qbu.2	20	ENSG00000198346	ZNF813	zinc finger protein 813	214.586356700758	-0.0960378153412272	0.330848247501576	-0.290277539828195	0.77160392009299	0.976514512092772	4.16339936144333	4.11867875420112	4	5	n.s.	0.0103212982286816	NA
chr5:43515019:43515520	chr5	43515019	43515520	45.0838149357472	14	FALSE	FALSE	TRUE	*	Promoter	5	43486803	43515273	28471	2	375444	uc003jnz.2	0	ENSG00000172244	C5orf34	chromosome 5 open reading frame 34	265.38422842519	-0.0821455058491827	0.284814759343547	-0.288417306878742	0.773027321367192	0.976702935004457	4.46742324328021	4.43076468535233	4	5	n.s.	0.0102375072189459	NA
chr3:120361281:120361782	chr3	120361281	120361782	36.3258688666112	14	FALSE	FALSE	TRUE	*	Intron	3	120347015	120370898	23884	2	3081	uc003edv.3	9116	ENSG00000113924	HGD	homogentisate 1,2-dioxygenase	259.08894398776	-0.107239805943525	0.374439710870051	-0.286400728422584	0.774571216857777	0.976977648546892	4.40798021428242	4.33923025431471	4	5	n.s.	0.0101153720271706	NA
chr14:105553054:105553555	chr14	105553054	105553555	27.0911380337439	14	FALSE	FALSE	TRUE	*	Distal Intergenic	14	105521724	105531754	10031	2	29933	uc010axe.1	-21300	ENSG00000183484	GPR132	G protein-coupled receptor 132	166.512322834493	-0.109308576694399	0.391001225152484	-0.279560701252971	0.779814561133705	0.977850888417163	3.79971633817211	3.73565632358617	4	5	n.s.	0.00972736532981438	NA
chr14:105512055:105512556	chr14	105512055	105512556	28.7499935144594	14	FALSE	FALSE	TRUE	*	Distal Intergenic	14	105515737	105522503	6767	2	29933	uc001yqc.3	9947	ENSG00000183484	GPR132	G protein-coupled receptor 132	228.483955320209	-0.0750115745492038	0.274281869497534	-0.273483532420937	0.784481549249551	0.978519447149268	4.26604472042449	4.23073864263591	4	5	n.s.	0.00943053872781015	NA
chr5:56363283:56363784	chr5	56363283	56363784	8.10260935250711	12	FALSE	FALSE	TRUE	*	Distal Intergenic	5	56242753	56267502	24750	2	166968	uc003jrg.3	-95781	ENSG00000155545	MIER3	MIER family member 3	42.2998550281	-0.215551449203904	0.794711745677051	-0.271232242855887	0.786212415895373	0.978661039424285	2.07064247200753	1.67257117899804	4	3	n.s.	0.00936770063571887	NA
chr7:142416474:142416975	chr7	142416474	142416975	5.02047505076372	11	FALSE	FALSE	TRUE	*	Intron	7	142457319	142459859	2541	1	5644	uc011ksm.1	-40344	ENSG00000204983	PRSS1	serine protease 1	16.7952697908778	0.208537400985039	0.772410050633372	0.269982764742691	0.787173513154662	0.978868439577997	1.11112808150885	1.10057918390474	2	3	n.s.	0.00927567367662964	NA
chr15:69110288:69110789	chr15	69110288	69110789	32.8515699996984	14	FALSE	FALSE	TRUE	*	Intron	15	69070875	69113261	42387	2	8125	uc002arl.3	2472	ENSG00000140350	ANP32A	acidic nuclear phosphoprotein 32 family member A	227.757161156018	-0.113572864418176	0.422776564787908	-0.268635666868507	0.788210062651961	0.978927507665206	4.23896188558884	4.09734565653626	4	5	n.s.	0.0092494677337934	NA
chr2:89039464:89039965	chr2	89039464	89039965	5.76404912481953	14	FALSE	FALSE	TRUE	*	Intron	2	89065419	89106109	40691	1	645784	uc010fhg.4	-25454	ENSG00000230006	ANKRD36BP2	ankyrin repeat domain 36B pseudogene 2	39.2401745315522	0.103580020158084	0.386080069559738	0.268286369395343	0.788478897408071	0.97897485380443	1.9678655061788	2.06941650737774	4	5	n.s.	0.00922846345144199	NA
chr9:100705526:100706027	chr9	100705526	100706027	6.63880737431746	13	FALSE	FALSE	TRUE	*	Intron	9	100689073	100707197	18125	2	55363	uc004axz.4	1170	ENSG00000136929	HEMGN	hemogen	35.1612028313562	0.155935143232242	0.582966084006584	0.26748578950003	0.789095154036274	0.979101332633526	1.80016375407816	1.84537437553136	4	4	n.s.	0.00917235832334655	NA
chr19:10515282:10515783	chr19	10515282	10515783	5.72875314252179	6	FALSE	FALSE	TRUE	*	Distal Intergenic	19	10501809	10514271	12463	2	11140	uc002mof.1	-1011	ENSG00000105401	CDC37	cell division cycle 37, HSP90 cochaperone	61.9761665207253	-0.107645658315952	0.409272857366667	-0.263016851419278	0.792537590712802	0.97964588117815	2.51531406067329	2.52385573889545	4	5	n.s.	0.00893088312687008	NA
chr8:81493700:81494201	chr8	81493700	81494201	7.43031855162973	11	FALSE	FALSE	TRUE	*	Distal Intergenic	8	81398448	81438500	40053	1	65986	uc022awr.2	95252	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	23.2583340007698	0.248624420300366	0.959103081277113	0.259225963458803	0.795460899662675	0.979834760771444	1.15032455758238	1.45134668491441	2	4	n.s.	0.00884715750732613	NA
chr6:107996463:107996964	chr6	107996463	107996964	35.4100454884685	14	FALSE	FALSE	TRUE	*	Distal Intergenic	6	108023364	108053599	30236	2	256380	uc003pry.4	56635	ENSG00000146285	SCML4	Scm polycomb group protein like 4	171.592786103715	-0.0897000521218276	0.347055066625079	-0.258460575130372	0.796051471940642	0.979882621935537	3.87211399478912	3.79895966769999	4	5	n.s.	0.00882594440828381	NA
chr3:48693438:48693939	chr3	48693438	48693939	22.3730082162943	14	FALSE	FALSE	TRUE	*	Exon	3	48673896	48689481	15586	2	1951	uc010hkg.3	-3957	ENSG00000008300	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3	164.228945030425	-0.0809089405884184	0.317561278446787	-0.25478213522804	0.79889137405112	0.980228338489669	3.81910098541886	3.75986881998101	4	5	n.s.	0.00867274614925621	NA
chr1:16276011:16276512	chr1	16276011	16276512	5.6218188283838	13	FALSE	FALSE	TRUE	*	Intron	1	16268364	16302627	34264	2	7709	uc001axl.4	26115	ENSG00000116809	ZBTB17	zinc finger and BTB domain containing 17	45.7884088548429	-0.173286404527009	0.680627941657442	-0.25459784108338	0.799033726817114	0.980235997037404	2.11005150942034	1.9620689921499	4	4	n.s.	0.00866935300921231	NA
chr3:44753926:44754427	chr3	44753926	44754427	10.2349338625262	14	FALSE	FALSE	TRUE	*	Promoter	3	44754135	44765323	11189	1	91392	uc003cns.3	0	ENSG00000196653	ZNF502	zinc finger protein 502	70.8583833901334	0.11078426409263	0.435570803307509	0.254342722816565	0.799230796682342	0.980240317469779	2.63152463869966	2.6892427936877	4	5	n.s.	0.00866743884179696	NA
chr14:71164962:71165463	chr14	71164962	71165463	10.6668200701245	13	FALSE	FALSE	TRUE	*	Distal Intergenic	14	71108504	71142077	33574	1	23508	uc001xmi.2	56458	ENSG00000133985	TTC9	tetratricopeptide repeat domain 9	42.2043740801808	0.154872191323461	0.613877019299548	0.252285370610835	0.800820495059286	0.98043849359048	2.02994360026882	1.95690882979445	4	4	n.s.	0.00857964598610536	NA
chr19:39390064:39390565	chr19	39390064	39390565	109.015588467737	14	FALSE	FALSE	TRUE	*	Promoter	19	39390340	39399534	9195	1	4793	uc010egk.2	0	ENSG00000104825	NFKBIB	NFKB inhibitor beta	938.064436828963	-0.0734216158089552	0.291883638163913	-0.251544129951278	0.80139344792498	0.980511135137993	6.23478745970593	6.1955191397559	4	5	n.s.	0.00854746991916912	NA
chrX:67913276:67913777	chrX	67913276	67913777	13.2947285057803	14	FALSE	FALSE	TRUE	*	Promoter	23	67913482	67945684	32203	1	9754	uc004dxc.4	0	ENSG00000130052	STARD8	StAR related lipid transfer domain containing 8	115.073350826799	-0.0947774593696629	0.377418864190622	-0.251120090599907	0.801721263436831	0.980511135137993	3.339636451823	3.25816165335001	4	5	n.s.	0.00854746991916912	NA
chr1:249132212:249132713	chr1	249132212	249132713	39.8262728856817	14	FALSE	FALSE	TRUE	*	Promoter	1	249132530	249143714	11185	1	79894	uc001iex.3	0	ENSG00000171161	ZNF672	zinc finger protein 672	405.86024656389	-0.0792988423573224	0.319426821482486	-0.248253549871892	0.803938235997474	0.980971579004864	5.06223988021455	4.98550865628786	4	5	n.s.	0.00834357494437333	NA
chr7:27196059:27196560	chr7	27196059	27196560	21.5597897435492	14	FALSE	FALSE	TRUE	*	Promoter	7	27193338	27196296	2959	2	3204	uc003sys.3	0	ENSG00000122592	HOXA7	homeobox A7	108.957878550703	0.100049411394719	0.409831975508867	0.244123000091666	0.80713555984732	0.981355286473845	3.19813836801236	3.21126661082134	4	5	n.s.	0.00817373367939459	NA
chr2:220109882:220110383	chr2	220109882	220110383	33.3635618393052	14	FALSE	FALSE	TRUE	*	Promoter	2	220101503	220110131	8629	2	79411	uc002vkm.3	0	ENSG00000163521	GLB1L	galactosidase beta 1 like	279.499829745263	0.0698006434240344	0.289632874869231	0.240996963675305	0.809557469818513	0.981723321493551	4.46128566445044	4.56087887276133	4	5	n.s.	0.00801089192723099	NA
chr11:59590379:59590880	chr11	59590379	59590880	9.28672024781352	14	FALSE	FALSE	TRUE	*	Distal Intergenic	11	59573608	59578345	4738	2	54948	uc001noh.2	-12034	ENSG00000166902	MRPL16	mitochondrial ribosomal protein L16	52.910123742732	0.0796570843789879	0.343880157122119	0.231641991342641	0.816816090042847	0.982481893008336	2.31729822159167	2.40732787891379	4	5	n.s.	0.00767544485994242	NA
chr19:58090121:58090622	chr19	58090121	58090622	46.7452255315762	14	FALSE	FALSE	TRUE	*	Promoter	19	58082934	58090243	7310	2	55659	uc002qpf.3	0	ENSG00000083817	ZNF416	zinc finger protein 416	344.984175747361	-0.0604050368694959	0.26601915187625	-0.227070255819761	0.820369112379459	0.982832939707051	4.83408601940453	4.80070656219347	4	5	n.s.	0.00752029654148899	NA
chr1:26324441:26324942	chr1	26324441	26324942	70.6952590784582	14	FALSE	FALSE	TRUE	*	Promoter	1	26286258	26324648	38391	2	5051	uc001bld.4	0	ENSG00000158006	PAFAH2	platelet activating factor acetylhydrolase 2	460.814690655333	-0.0628585462385836	0.27823811686694	-0.225916373164084	0.821266463066413	0.982890276909719	5.24070164522751	5.19428935324121	4	5	n.s.	0.00749496110207103	NA
chr19:10514756:10515257	chr19	10514756	10515257	24.737307382479	12	FALSE	FALSE	TRUE	*	Promoter	19	10501809	10514271	12463	2	11140	uc002mof.1	-485	ENSG00000105401	CDC37	cell division cycle 37, HSP90 cochaperone	175.07501430069	-0.102601149868368	0.459307555937087	-0.22338223820211	0.823238026953123	0.982975197980137	3.84505979583552	3.7305275396905	4	5	n.s.	0.00745743996669947	NA
chr17:43379985:43380486	chr17	43379985	43380486	7.05443631796844	14	FALSE	FALSE	TRUE	*	Intron	17	43340488	43368340	27853	2	9020	uc002iiv.1	-11645	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	42.5001186573227	0.114988554249216	0.530393810203162	0.216798446809118	0.82836542244185	0.983597791367584	1.96912379173959	2.08011329130816	4	5	n.s.	0.00718245512440195	NA
chr8:81478041:81478542	chr8	81478041	81478542	7.42091332176481	11	FALSE	FALSE	TRUE	*	Distal Intergenic	8	81398448	81438500	40053	1	65986	uc022awr.2	79593	ENSG00000205189	ZBTB10	zinc finger and BTB domain containing 10	33.8807374700788	0.197781438790689	0.918104227189705	0.215423731787068	0.829436969040091	0.983679040299917	1.31320226054771	1.8316716377802	2	4	n.s.	0.00714658222392872	NA
chr1:249135829:249136330	chr1	249135829	249136330	9.01243031482271	14	FALSE	FALSE	TRUE	*	Intron	1	249132530	249143714	11185	1	79894	uc001iex.3	3299	ENSG00000171161	ZNF672	zinc finger protein 672	45.9511075682439	0.115638273912946	0.536855439658795	0.215399277664843	0.829456033128724	0.983679040299917	2.10635124552741	2.12047634368882	4	5	n.s.	0.00714658222392872	NA
chr5:43514480:43514981	chr5	43514480	43514981	6.58519298006082	3	FALSE	FALSE	TRUE	*	5' UTR	5	43486803	43515273	28471	2	375444	uc003jnz.2	292	ENSG00000172244	C5orf34	chromosome 5 open reading frame 34	75.4871596827469	0.0756092655643603	0.356794604091818	0.211912581348632	0.832175235005119	0.98403772814355	2.74465388255309	2.80562578350627	4	5	n.s.	0.00698825033852819	NA
chr5:56247007:56247508	chr5	56247007	56247508	6.10813002197145	4	FALSE	FALSE	TRUE	*	Intron	5	56215429	56247954	32526	2	166968	uc003jra.1	446	ENSG00000155545	MIER3	MIER family member 3	80.8781966571194	-0.064157927588794	0.314833898619954	-0.203783416811292	0.838522752386031	0.984849239378851	2.89449677660742	2.86850874277641	4	5	n.s.	0.00663024616940648	NA
